timestamp;rawx;rawy;filteredx;filteredy;currentLineNumber
2021-02-22-10-22-21-772;1423;79;1422.67;253.417;1
2021-02-22-10-22-21-789;1423;79;1422.68;253.071;1
2021-02-22-10-22-21-805;1423;79;1422.68;252.763;1
2021-02-22-10-22-21-821;1423;79;1422.69;252.488;1
2021-02-22-10-22-21-839;1423;79;1422.69;252.246;1
2021-02-22-10-22-21-855;1423;79;1422.7;252.034;1
2021-02-22-10-22-21-872;1423;79;1422.71;251.851;1
2021-02-22-10-22-21-889;1423;79;1422.72;251.695;1
2021-02-22-10-22-21-905;1423;79;1422.73;251.564;1
2021-02-22-10-22-21-922;1423;79;1422.74;251.456;1
2021-02-22-10-22-21-939;1423;79;1422.75;251.37;1
2021-02-22-10-22-21-955;1423;79;1422.76;251.304;1
2021-02-22-10-22-21-972;1423;79;1422.77;251.256;1
2021-02-22-10-22-21-989;1423;79;1422.78;251.226;1
2021-02-22-10-22-22-005;1423;79;1422.79;251.21;1
2021-02-22-10-22-22-022;1423;79;1422.8;251.209;1
2021-02-22-10-22-22-039;1423;79;1422.81;251.221;1
2021-02-22-10-22-22-055;1423;79;1422.82;251.244;1
2021-02-22-10-22-22-073;1423;79;1422.83;251.278;1
2021-02-22-10-22-22-089;1423;79;1422.84;251.321;1
2021-02-22-10-22-22-105;1423;79;1422.85;251.372;1
2021-02-22-10-22-22-122;1423;79;1422.86;251.43;1
2021-02-22-10-22-22-139;1423;79;1422.87;251.494;1
2021-02-22-10-22-22-156;1423;79;1422.88;251.564;1
2021-02-22-10-22-22-172;1423;79;1422.89;251.639;1
2021-02-22-10-22-22-189;1423;79;1422.89;251.717;1
2021-02-22-10-22-22-205;1423;79;1422.9;251.799;1
2021-02-22-10-22-22-222;1423;79;1422.91;251.883;1
2021-02-22-10-22-22-239;1423;79;1422.92;251.968;1
2021-02-22-10-22-22-255;1423;79;1422.92;252.055;1
2021-02-22-10-22-22-272;1423;79;1422.93;252.143;1
2021-02-22-10-22-22-289;1423;79;1422.94;252.231;1
2021-02-22-10-22-22-305;1423;79;1422.94;252.319;1
2021-02-22-10-22-22-322;1423;79;1422.95;252.406;1
2021-02-22-10-22-22-339;1423;79;1422.96;252.493;1
2021-02-22-10-22-22-355;1423;79;1422.96;252.578;1
2021-02-22-10-22-22-373;1423;79;1422.97;252.662;1
2021-02-22-10-22-22-389;1423;79;1422.97;252.744;1
2021-02-22-10-22-22-405;1423;79;1422.97;252.824;1
2021-02-22-10-22-22-423;1423;79;1422.98;252.902;1
2021-02-22-10-22-22-439;1423;79;1422.98;252.978;1
2021-02-22-10-22-22-456;1422;80;1422.98;253.051;1
2021-02-22-10-22-22-472;1419;81;1422.98;253.122;1
2021-02-22-10-22-22-489;1413;83;1422.95;253.19;1
2021-02-22-10-22-22-505;1406;84;1422.88;253.256;1
2021-02-22-10-22-22-522;1401;84;1422.75;253.319;1
2021-02-22-10-22-22-539;1396;84;1422.52;253.379;1
2021-02-22-10-22-22-556;1394;84;1422.2;253.436;1
2021-02-22-10-22-22-572;1390;84;1421.78;253.491;1
2021-02-22-10-22-22-589;1386;85;1421.25;253.543;1
2021-02-22-10-22-22-606;1377;86;1420.61;253.592;1
2021-02-22-10-22-22-622;1364;88;1419.82;253.638;1
2021-02-22-10-22-22-639;1349;90;1418.85;253.682;1
2021-02-22-10-22-22-659;1322;92;1417.64;253.723;1
2021-02-22-10-22-22-676;1306;92;1416.12;253.761;1
2021-02-22-10-22-22-693;1288;93;1414.24;253.797;1
2021-02-22-10-22-22-709;1274;93;1411.96;253.831;1
2021-02-22-10-22-22-725;1265;93;1409.27;253.862;1
2021-02-22-10-22-22-743;1252;93;1406.17;253.891;1
2021-02-22-10-22-22-759;1242;94;1402.66;253.918;1
2021-02-22-10-22-22-776;1233;94;1398.75;253.942;1
2021-02-22-10-22-22-792;1230;94;1394.45;253.965;1
2021-02-22-10-22-22-809;1230;94;1389.81;253.986;1
2021-02-22-10-22-22-826;1230;94;1384.87;254.004;1
2021-02-22-10-22-22-842;1230;94;1379.69;254.021;1
2021-02-22-10-22-22-859;1230;94;1374.31;254.037;1
2021-02-22-10-22-22-876;1230;94;1368.78;254.05;1
2021-02-22-10-22-22-892;1230;94;1363.12;254.063;1
2021-02-22-10-22-22-909;1230;94;1357.39;254.074;1
2021-02-22-10-22-22-926;1230;94;1351.61;254.083;1
2021-02-22-10-22-22-942;1230;94;1345.82;254.091;1
2021-02-22-10-22-22-959;1230;94;1340.04;254.098;1
2021-02-22-10-22-22-976;1230;94;1334.29;254.104;1
2021-02-22-10-22-22-993;1230;94;1328.61;254.109;1
2021-02-22-10-22-23-009;1230;94;1323;254.113;1
2021-02-22-10-22-23-026;1230;94;1317.5;254.116;1
2021-02-22-10-22-23-043;1230;94;1312.11;254.118;1
2021-02-22-10-22-23-060;1230;94;1306.85;254.12;1
2021-02-22-10-22-23-076;1230;94;1301.72;254.121;1
2021-02-22-10-22-23-093;1230;94;1296.75;254.121;1
2021-02-22-10-22-23-110;1230;94;1291.94;254.12;1
2021-02-22-10-22-23-126;1230;94;1287.29;254.12;1
2021-02-22-10-22-23-143;1230;94;1282.82;254.118;1
2021-02-22-10-22-23-161;1230;94;1278.52;254.116;1
2021-02-22-10-22-23-176;1228;95;1274.4;254.114;1
2021-02-22-10-22-23-193;1224;96;1270.45;254.112;1
2021-02-22-10-22-23-209;1218;97;1266.65;254.109;1
2021-02-22-10-22-23-226;1207;99;1262.98;254.106;1
2021-02-22-10-22-23-242;1194;101;1259.4;254.103;1
2021-02-22-10-22-23-259;1177;104;1255.84;254.1;1
2021-02-22-10-22-23-276;1162;108;1252.26;254.096;1
2021-02-22-10-22-23-293;1142;112;1248.6;254.093;1
2021-02-22-10-22-23-310;1120;117;1244.79;254.089;1
2021-02-22-10-22-23-326;1106;120;1240.78;254.085;1
2021-02-22-10-22-23-343;1096;123;1236.53;254.081;1
2021-02-22-10-22-23-360;1087;125;1232.04;254.077;1
2021-02-22-10-22-23-377;1078;127;1227.3;254.074;1
2021-02-22-10-22-23-393;1071;128;1222.33;254.07;1
2021-02-22-10-22-23-409;1068;129;1217.14;254.066;1
2021-02-22-10-22-23-426;1068;129;1211.76;254.062;1
2021-02-22-10-22-23-443;1068;129;1206.22;254.059;1
2021-02-22-10-22-23-459;1068;129;1200.57;254.055;1
2021-02-22-10-22-23-476;1068;129;1194.84;254.052;1
2021-02-22-10-22-23-493;1068;129;1189.07;254.048;1
2021-02-22-10-22-23-510;1068;129;1183.28;254.045;1
2021-02-22-10-22-23-527;1067;131;1177.51;254.042;1
2021-02-22-10-22-23-544;1065;136;1171.77;254.039;1
2021-02-22-10-22-23-560;1062;142;1166.08;254.036;1
2021-02-22-10-22-23-576;1058;152;1160.44;254.033;1
2021-02-22-10-22-23-593;1052;162;1154.86;254.03;1
2021-02-22-10-22-23-610;1044;175;1149.33;254.027;1
2021-02-22-10-22-23-626;1037;185;1143.84;254.025;1
2021-02-22-10-22-23-643;1032;192;1138.37;254.023;1
2021-02-22-10-22-23-660;1030;198;1132.93;254.02;1
2021-02-22-10-22-23-677;1030;201;1127.53;254.018;1
2021-02-22-10-22-23-694;1030;207;1122.19;254.016;1
2021-02-22-10-22-23-710;1030;212;1116.93;254.014;1
2021-02-22-10-22-23-724;1032;223;1111.76;254.012;1
2021-02-22-10-22-23-740;1034;232;1106.72;254.011;1
2021-02-22-10-22-23-756;1036;241;1101.81;254.009;1
2021-02-22-10-22-23-773;1037;249;1097.06;254.008;1
2021-02-22-10-22-23-790;1040;262;1092.48;254.006;1
2021-02-22-10-22-23-806;1043;273;1088.08;254.005;1
2021-02-22-10-22-23-823;1046;284;1083.89;254.004;1
2021-02-22-10-22-23-840;1048;294;1079.92;254.003;1
2021-02-22-10-22-23-857;1048;304;1076.17;254.002;1
2021-02-22-10-22-23-873;1048;314;1072.64;254.001;1
2021-02-22-10-22-23-890;1050;324;1069.33;254;1
2021-02-22-10-22-23-907;1054;337;1066.24;253.999;1
2021-02-22-10-22-23-923;1057;345;1063.39;253.999;1
2021-02-22-10-22-23-940;1060;354;1060.77;253.998;1
2021-02-22-10-22-23-957;1062;361;1058.38;253.997;1
2021-02-22-10-22-23-974;1065;370;1056.24;253.997;1
2021-02-22-10-22-23-990;1066;374;1054.34;253.997;1
2021-02-22-10-22-24-007;1068;378;1052.67;253.996;1
2021-02-22-10-22-24-023;1069;379;1051.22;253.996;1
2021-02-22-10-22-24-040;1069;380;1049.98;253.996;1
2021-02-22-10-22-24-056;1069;380;1048.95;253.995;1
2021-02-22-10-22-24-073;1069;380;1048.11;253.995;1
2021-02-22-10-22-24-090;1069;380;1047.44;253.995;1
2021-02-22-10-22-24-107;1069;380;1046.93;253.995;1
2021-02-22-10-22-24-123;1069;380;1046.56;253.995;1
2021-02-22-10-22-24-140;1069;380;1046.34;253.995;1
2021-02-22-10-22-24-157;1069;380;1046.23;253.995;1
2021-02-22-10-22-24-173;1069;380;1046.25;253.995;1
2021-02-22-10-22-24-191;1069;380;1046.36;253.995;1
2021-02-22-10-22-24-207;1069;380;1046.57;253.995;1
2021-02-22-10-22-24-223;1069;380;1046.85;253.995;1
2021-02-22-10-22-24-240;1069;380;1047.22;253.995;1
2021-02-22-10-22-24-257;1069;380;1047.65;253.995;1
2021-02-22-10-22-24-274;1069;380;1048.13;253.995;1
2021-02-22-10-22-24-291;1069;380;1048.67;253.995;1
2021-02-22-10-22-24-307;1069;380;1049.24;253.996;1
2021-02-22-10-22-24-324;1069;380;1049.86;253.996;1
2021-02-22-10-22-24-341;1069;380;1050.5;253.996;1
2021-02-22-10-22-24-357;1069;380;1051.17;253.996;1
2021-02-22-10-22-24-374;1069;380;1051.86;253.996;1
2021-02-22-10-22-24-390;1069;380;1052.56;253.996;1
2021-02-22-10-22-24-407;1069;380;1053.27;254.142;1
2021-02-22-10-22-24-424;1069;380;1053.99;254.711;1
2021-02-22-10-22-24-441;1069;380;1054.7;255.806;1
2021-02-22-10-22-24-457;1069;380;1055.42;257.374;1
